#trace82	trace84	trace86	trace88
-94.219551	-77.275574	-50.115669	-192.09518
-92.109917	-64.560242	-52.75391	-184.76881
-90.444183	-53.81776	-57.392258	-178.43291
-85.303185	-47.185665	-61.135166	-169.97174
-75.349678	-44.904411	-63.737442	-162.34738
-63.917965	-44.274902	-66.006454	-164.42714
-56.678055	-43.547497	-65.658455	-177.97777
-55.100121	-46.463772	-59.305019	-191.18028
-53.919548	-57.525295	-50.797268	-190.75465
-48.995537	-76.624603	-48.320797	-176.95357
-44.290325	-99.087753	-54.123852	-159.59164
-47.797764	-117.83757	-63.727421	-144.03397
-62.909653	-127.56597	-71.613396	-131.03995
-81.290504	-127.0639	-75.543381	-124.2699
-87.768661	-120.47639	-77.06823	-125.68365
-78.619225	-113.92193	-78.891457	-129.64093
-65.183441	-107.9108	-83.09906	-129.88016
-58.507412	-98.663445	-90.906075	-125.68504
-58.971394	-84.782524	-101.75988	-119.60012
-59.866669	-70.319305	-112.899	-114.07758
-58.43499	-62.777927	-122.62123	-110.08988
-59.068447	-65.58094	-131.132	-107.48673
-64.372902	-72.332893	-135.92943	-105.71756
-72.048355	-72.100601	-134.86357	-102.59015
-80.231705	-60.904148	-130.98174	-96.178551
-88.496605	-43.849533	-128.53598	-89.432358
-94.758965	-28.659922	-130.28087	-86.850433
-95.555069	-21.486347	-136.65292	-87.556847
-88.620209	-23.043371	-143.64812	-87.192856
-75.120712	-26.747124	-146.51868	-83.541275
-61.559555	-26.710951	-144.11427	-78.612366
-57.032421	-24.781124	-138.70424	-76.359901
-65.032318	-25.313669	-133.17915	-76.316772
-81.516624	-28.70919	-127.38725	-74.097069
-99.081955	-32.197655	-119.57577	-69.374184
-108.7512	-33.955139	-109.35751	-65.687134
-106.74733	-34.38942	-99.445793	-63.561176
-99.771225	-34.086205	-95.694351	-59.371895
-97.873695	-34.640335	-98.74044	-50.998066
-105.47218	-38.162739	-101.60239	-42.742817
-117.78969	-44.009838	-102.62022	-43.010128
-125.4962	-49.632008	-107.96088	-56.971138
-123.95652	-52.419891	-117.78792	-79.207977
-115.80439	-51.041279	-123.16158	-95.5672
-107.91996	-46.501152	-120.40684	-98.814583
-105.70331	-40.656425	-116.78738	-94.480171
-107.21277	-35.237709	-119.94944	-88.645233
-106.13087	-31.243019	-127.86711	-81.619026
-99.756386	-28.545988	-132.72728	-71.959877
-91.402039	-26.830257	-133.16209	-59.471478
-86.310707	-26.162252	-134.16052	-46.525391
-85.702599	-26.950436	-136.25705	-35.973953
-87.839073	-28.595694	-133.08098	-28.207325
-92.522713	-29.438858	-120.43645	-23.742052
-98.962112	-30.543818	-103.96467	-23.988239
-104.07321	-34.685768	-94.932625	-27.415768
-104.61176	-42.75177	-97.334999	-31.915365
-99.340919	-54.145054	-104.23878	-39.961613
-90.72757	-67.347839	-109.03075	-55.021584
-83.766029	-78.697266	-111.54459	-72.190781
-78.995491	-83.221359	-112.57518	-79.393539
-72.217896	-81.550461	-111.43697	-71.674454
-63.673626	-81.797882	-108.28754	-57.402908
-59.018539	-90.959717	-103.59288	-48.709175
-61.512226	-105.47716	-96.754631	-51.298729
-67.866264	-113.63824	-88.874718	-60.853317
-70.947731	-110.00079	-82.616753	-67.718704
-67.346252	-99.427132	-78.09285	-66.971039
-60.032223	-88.651718	-74.845329	-60.14883
-52.588974	-81.058739	-73.463097	-51.101192
-45.800579	-77.231834	-72.645439	-44.573574
-39.268723	-75.598907	-70.602875	-43.008106
-31.852581	-73.301895	-68.330551	-45.090797
-24.236868	-69.924408	-67.363968	-49.179268
-21.532951	-69.25251	-65.910652	-54.195385
-27.267309	-73.449944	-60.984779	-59.062561
-36.788094	-79.893997	-53.531376	-61.419987
-42.859283	-86.281914	-47.35141	-58.602436
-43.936829	-90.574722	-44.752411	-50.728497
-44.702862	-91.427414	-46.112675	-40.082306
-51.966618	-91.114456	-49.059227	-30.243326
-67.149956	-90.891617	-48.299797	-25.375626
-83.424644	-87.221603	-41.208229	-28.143105
-93.824883	-77.4319	-31.528433	-39.399139
-96.221069	-65.250977	-24.053961	-56.549362
-91.979378	-55.802898	-21.318739	-72.657646
-86.375343	-51.292767	-25.836123	-79.884979
-84.055916	-53.971588	-38.210697	-73.940186
-83.342163	-65.018936	-53.800903	-58.92989
-81.556793	-78.9571	-64.611923	-44.91333
-79.433884	-85.53891	-65.479759	-38.212757
-76.10656	-80.856964	-59.495571	-37.676601
-70.449684	-69.976791	-54.802418	-39.945168
-66.741219	-58.048985	-55.443619	-43.216198
-71.202217	-47.515575	-59.218174	-46.340916
-84.479309	-39.078587	-65.26516	-48.731998
-97.499542	-32.068298	-75.870468	-49.614819
-98.257439	-26.843987	-88.581619	-46.931244
-85.634712	-24.718796	-95.530174	-39.32238
-69.945335	-26.614828	-92.513	-29.110477
-61.199318	-31.177483	-82.676079	-21.2239
-61.469994	-33.390839	-70.679367	-19.20397
-65.261917	-28.738701	-58.245678	-23.226969
-65.961189	-18.244118	-46.240078	-31.226854
-63.628765	-7.5534744	-36.757431	-38.255669
-64.68399	-2.0932143	-32.022156	-38.685665
-73.022278	-3.3350837	-32.049828	-33.287323
-84.983688	-8.8720913	-35.274723	-28.014158
-93.01133	-14.516986	-40.713623	-26.316954
-92.195518	-16.897905	-46.889099	-27.792667
-84.644104	-15.895617	-51.06633	-31.025627
-76.3237	-13.11765	-50.836998	-33.938213
-72.091728	-9.4517918	-45.92342	-34.478455
-72.235611	-6.3891506	-38.835491	-32.630642
-72.338699	-6.8049574	-31.648382	-29.668686
-68.62632	-10.923984	-24.88798	-25.322552
-60.09668	-13.852652	-20.467398	-18.771486
-47.739731	-11.228468	-20.822826	-11.609898
-34.359554	-4.3448968	-26.05887	-7.8172297
-24.32575	2.1477833	-33.888039	-11.033998
-21.023663	5.0367556	-39.849979	-23.388891
-22.539358	5.1588349	-40.488865	-45.982334
-24.231184	6.0362391	-37.635921	-74.733627
-25.740128	8.8351116	-33.526718	-99.161072
-29.552113	10.169311	-26.592518	-110.62662
-33.850224	8.0055561	-16.138433	-109.55255
-33.870438	5.3654919	-5.200664	-103.24257
-28.639482	4.3648243	2.8420653	-97.400406
-20.343466	2.6528859	7.6120162	-91.1334
-11.409361	0.037636653	10.306641	-81.313126
-4.5496364	0.8173461	10.531042	-68.11235
-0.52686316	6.5406203	6.1310725	-53.723095
1.9678732	13.241255	-3.054081	-41.369549
2.1111214	17.194572	-12.01041	-36.326183
-1.6850373	19.506214	-15.651971	-42.102955
-8.0100498	23.38896	-15.911901	-54.465382
-14.264276	28.468374	-17.85038	-63.07056
-19.022867	30.533522	-22.080944	-62.23901
-21.574732	27.538204	-25.984699	-55.169384
-23.086758	21.457636	-28.051889	-48.092655
-26.777571	13.968461	-27.387133	-45.024906
-34.19957	4.6175241	-22.994261	-45.730934
-43.272808	-7.1349907	-14.888935	-46.595394
-50.042351	-18.931124	-4.6819005	-44.078762
-52.030109	-26.056681	3.6749895	-37.414413
-50.562443	-27.140129	5.5269666	-29.173496
-47.694756	-25.174101	0.19735013	-21.739904
-43.550869	-24.085335	-8.5856876	-14.103572
-37.789764	-27.064259	-17.691608	-6.4530916
-30.007334	-33.033184	-26.225475	-3.2780864
-20.961874	-37.822834	-32.88451	-5.8302121
-13.229578	-41.490486	-35.470722	-8.5491571
-7.9716887	-44.98645	-33.795723	-8.2826719
-4.6750088	-44.289478	-30.553017	-7.9559846
-4.5017977	-38.50848	-27.452774	-8.8979254
-9.1732874	-33.279301	-25.600292	-7.7024431
-16.723886	-31.937302	-28.764107	-1.5569075
-23.064711	-31.741251	-38.51342	6.7981791
-27.627167	-28.305548	-48.399975	10.69323
-34.256031	-20.861797	-49.895973	6.4344587
-45.22942	-12.043779	-43.715977	-1.7514374
-56.187641	-3.6026371	-38.667789	-4.915781
-59.701096	4.5662642	-39.681946	0.62788808
-53.27858	12.162948	-43.737251	9.8340578
-42.181099	18.461763	-45.456566	16.983276
-33.358997	23.77673	-40.774788	21.765074
-28.386757	28.445438	-29.908131	25.195477
-25.024609	31.414478	-18.437986	25.550995
-22.321756	30.782557	-11.02167	20.950567
-20.924265	26.643448	-7.5951099	13.49582
-21.459272	22.191505	-7.6346741	8.5693617
-23.58811	19.868923	-12.283751	8.351409
-27.032778	17.04443	-20.482107	9.7717285
-32.832043	7.796267	-29.233973	10.439857
-40.501991	-9.8569336	-37.343716	11.347015
-46.187283	-30.489729	-45.084972	13.488894
-46.32901	-44.81974	-53.313614	15.977577
-41.210728	-47.733299	-61.746185	17.866941
-33.606976	-43.511169	-67.86911	19.056692
-24.867237	-38.466183	-70.348022	18.922682
-15.240988	-35.02108	-68.291946	16.701483
-7.6132932	-33.260895	-59.178341	12.52744
-6.7661099	-29.910078	-44.606606	6.4131069
-14.175336	-21.868523	-32.135685	-2.5860517
-25.192389	-11.217622	-28.650763	-12.481468
-33.087975	-2.0163283	-34.58112	-16.938877
-34.41893	4.3358464	-43.403095	-13.918418
-30.476185	8.6106396	-47.339176	-8.86133
-25.400238	11.284074	-44.82703	-6.3326974
-22.760876	13.574634	-39.649895	-5.543478
-23.182596	17.140066	-33.054176	-3.724597
-25.307671	20.383469	-23.733023	-0.17289218
-28.320576	21.057005	-13.11547	3.7178941
-30.409637	20.640949	-3.9046416	7.4157662
-29.029446	21.511208	3.8443885	12.010159
-25.484026	23.852814	11.264802	17.891689
-23.759491	25.921328	18.46954	23.252113
-25.51914	24.011501	25.309753	25.226616
-28.595278	14.364028	31.263969	23.187519
-29.022997	-0.40850848	35.646454	19.64399
-25.297937	-11.796082	38.595417	15.830886
-20.096788	-15.562745	40.426132	9.6086092
-16.035585	-13.87356	41.062057	-1.2258916
-13.612783	-10.260146	40.092529	-15.208964
-13.155748	-9.223362	37.619453	-26.5378
-13.645435	-14.701392	34.453411	-29.38039
-12.3738	-23.515238	30.747812	-23.77495
-9.1317844	-27.521107	25.940458	-15.404821
-5.7906284	-25.639545	20.561077	-9.9227991
-1.9314324	-25.004984	16.894449	-8.8969288
3.5880947	-29.898888	15.657218	-10.101819
9.0841579	-36.562576	14.152925	-13.235853
11.636315	-41.557907	11.522852	-21.747986
11.161705	-46.092182	10.584023	-34.384373
11.024262	-47.900814	11.896006	-45.439407
13.728208	-42.38361	14.267655	-53.597778
17.785616	-31.526697	18.675367	-62.026546
19.638866	-22.172537	24.092257	-74.078804
17.013933	-18.632381	24.928749	-88.683777
9.7863398	-19.728565	18.09642	-99.739059
1.4076136	-23.180401	9.2142496	-103.42142
-1.9783893	-29.399199	7.3717966	-100.14965
0.58495963	-37.963867	14.257855	-90.467392
3.367382	-43.960323	24.416853	-75.927078
0.46308735	-42.498249	34.01403	-59.858814
-8.8954916	-35.468533	42.090294	-46.173901
-20.86624	-28.841871	47.006485	-38.51981
-31.034523	-25.019754	47.524742	-36.685143
-32.851231	-20.792654	44.639011	-35.303062
-20.682121	-13.841586	39.513687	-28.979431
-0.20809644	-6.6181006	32.621159	-17.954987
15.18336	-1.3255634	26.050337	-7.8422627
17.422478	3.8641832	22.211325	-2.3248584
9.1950369	10.818122	20.945147	-0.10124983
-1.0946527	17.338753	21.315306	-0.89224237
-8.3477917	20.008701	24.427559	-6.5107198
-11.596556	20.309095	30.182795	-15.07047
-10.446374	23.415598	33.515057	-21.403456
-5.5469894	28.775953	30.073011	-23.43059
-0.41425601	29.798334	22.435244	-23.037029
-0.81887692	24.115057	13.658977	-21.19788
-10.269465	15.280843	0.18050942	-16.796988
-23.96648	6.9692783	-21.288868	-9.1419649
-31.606983	1.7388991	-45.577538	-0.40791494
-29.247675	0.65563214	-63.524715	5.4641223
-21.901335	2.524478	-70.079613	6.1846385
-13.873976	5.6901817	-65.897339	1.9326837
-5.4827819	8.6128092	-54.388485	-5.115438
2.2195311	8.7778521	-40.700996	-11.517355
6.9737959	4.262341	-31.445614	-14.346359
8.1222038	-2.7829378	-30.339155	-12.561687
6.5865493	-6.889142	-33.954998	-7.6618872
3.8585448	-5.1631908	-34.950905	-2.0968585
2.9283588	0.54339683	-28.990623	3.6262591
6.1511002	6.5251451	-16.647503	9.8670321
11.632611	8.4703779	-2.172431	14.923071
15.225912	3.1539671	9.8712654	17.228168
13.516482	-9.5029421	18.042854	17.182795
6.1404395	-25.589378	21.630415	16.017534
-1.2372471	-38.281494	18.897577	15.732421
-1.5151269	-42.664391	9.1756716	17.596525
5.7451425	-39.543552	-4.8406973	20.134224
14.798076	-34.898598	-14.27621	21.231663
18.157639	-33.892128	-10.421865	21.767187
10.398415	-34.707851	4.333498	24.320337
-9.5346966	-31.889303	19.796368	29.62892
-35.543312	-25.36517	26.376175	34.751308
-54.748562	-20.932375	18.231611	35.595997
-57.881359	-21.333195	-3.5013306	31.792597
-46.771259	-23.459797	-29.65247	25.795135
-30.62805	-23.740881	-49.260715	19.1057
-17.480965	-22.300259	-56.44862	11.970637
-9.8608418	-23.111542	-51.643276	4.6709528
-6.0193748	-27.909096	-39.077259	-1.2243124
-2.631825	-33.528111	-22.673912	-2.4174314
2.0347655	-37.845524	-4.8817496	2.2028289
5.955224	-41.128319	10.627809	7.6383276
4.0865855	-42.482277	18.569277	8.9624519
-6.7638235	-39.648994	14.295725	7.8412194
-21.361889	-30.950382	-1.3844635	7.1226788
-30.73525	-18.981182	-19.108881	4.9566283
-32.466324	-12.089488	-28.676579	-1.3742392
-27.969051	-17.720108	-28.046158	-9.6682892
-18.00205	-34.631149	-21.230904	-14.339582
-5.6829929	-55.178341	-13.175338	-14.064157
4.2591338	-72.51638	-7.7622881	-12.141038
9.075552	-82.622383	-7.1353879	-10.085035
8.9347849	-82.329941	-12.665307	-8.1376152
7.0089521	-69.948112	-22.20586	-8.0147591
7.3561969	-48.470058	-28.766296	-10.373655
11.52406	-26.01042	-27.625032	-14.509842
17.343103	-10.771747	-18.738094	-20.223808
19.882185	-4.8950133	-4.3735142	-25.614389
16.281273	-4.8602734	10.632084	-28.297312
11.657968	-6.9399438	21.612255	-29.15963
13.645548	-9.0956478	27.465956	-30.024092
20.718607	-9.8175421	31.063042	-31.033707
25.423092	-10.485492	35.078156	-31.326683
26.158918	-16.082245	37.569206	-29.602406
27.379843	-27.638319	35.700806	-27.462687
32.375671	-37.971954	30.793636	-30.937241
40.455082	-39.275543	27.45171	-41.871063
48.371536	-31.421251	28.521942	-51.832932
53.044689	-20.46483	30.848503	-52.677917
53.057613	-12.590758	28.681519	-48.691673
48.198601	-10.244984	21.113602	-49.635098
39.353062	-12.304264	13.725111	-57.222565
30.079079	-16.764526	12.902349	-65.634079
25.254673	-19.756767	19.475092	-68.825783
25.529545	-17.050751	28.799841	-63.648678
26.396271	-11.175163	34.672421	-51.905159
22.033348	-9.2493525	34.277561	-40.663017
8.4811764	-13.504319	31.048256	-37.456493
-15.454985	-19.870226	28.398367	-44.114174
-46.126633	-23.738211	25.100073	-57.01622
-72.94001	-23.819099	19.534937	-71.70192
-86.121964	-22.168808	12.366327	-83.127914
-84.476013	-22.304012	5.8230429	-88.231346
-72.041321	-25.902275	2.7808332	-90.59359
-54.894127	-30.699728	4.3586326	-95.067986
-40.489731	-34.722569	9.40063	-98.994095
-34.071796	-41.422573	15.874633	-96.285255
-36.017784	-53.547997	20.238853	-87.315491
-43.976513	-65.00383	18.145699	-77.099152
-51.831123	-68.463646	9.0502653	-68.053017
-50.911415	-66.062157	-1.5649793	-60.478558
-41.103878	-65.75724	-7.8774481	-55.396465
-32.600807	-70.85675	-9.9167681	-52.228336
-34.524822	-79.543549	-10.680944	-48.029263
-47.186703	-93.016891	-10.972207	-40.234177
-66.006554	-114.67451	-11.131957	-28.617933
-88.26696	-138.97993	-12.483562	-16.290228
-109.57667	-152.59572	-15.441445	-8.7480011
-121.95249	-151.53912	-19.994488	-9.5661659
-123.52357	-142.72578	-26.177944	-16.671585
-121.59231	-132.34421	-31.563793	-23.535992
-124.52178	-123.10056	-32.790936	-25.218464
-132.25191	-114.29433	-31.197973	-21.768888
-136.87086	-105.18746	-31.679853	-16.443806
-135.42154	-99.266258	-37.671127	-12.819435
-131.22577	-97.689636	-49.064461	-13.574581
-125.79561	-95.627281	-62.839859	-18.814627
-119.53758	-91.390938	-75.479439	-25.698875
-113.01759	-93.506813	-84.506027	-31.713516
-107.70922	-112.5056	-89.957352	-37.664326
-109.1653	-145.55254	-96.090065	-45.167091
-121.04204	-175.77422	-107.87502	-51.934555
-136.34441	-188.85342	-122.59769	-54.102821
-144.47614	-184.67136	-132.48538	-51.545147
-144.73372	-175.00868	-135.52757	-46.581009
-146.10852	-170.576	-134.16095	-41.880035
-155.38196	-168.1445	-131.41734	-39.446033
-168.01643	-157.03328	-132.43268	-37.027287
-174.1319	-138.58784	-142.59268	-32.379017
-172.25348	-126.66476	-162.12685	-31.686531
-167.66347	-129.91443	-179.33926	-41.11264
-162.67448	-143.74512	-178.7316	-55.681366
-157.06538	-157.59285	-161.38248	-67.665237
-149.67543	-167.24619	-142.81128	-76.479828
-138.8615	-178.02116	-131.77634	-84.095421
-125.84317	-195.7482	-125.75829	-89.74659
-114.37012	-218.18562	-120.70377	-91.521431
-106.84959	-234.37457	-115.95245	-90.121994
-101.9953	-232.27489	-114.14782	-92.964272
-94.782852	-209.73975	-117.66562	-106.54617
-82.5485	-178.3022	-124.81029	-124.47789
-69.82972	-153.14493	-130.62943	-135.34862
-63.52256	-140.58789	-129.20903	-137.77209
-65.221481	-140.49799	-117.30655	-136.84105
-70.053024	-150.86874	-99.494011	-134.2323
-71.908218	-162.71227	-84.436279	-130.23962
-67.735329	-165.69357	-76.118256	-126.61988
-58.432903	-162.65752	-73.233704	-124.53909
-47.261681	-163.1862	-71.436935	-124.34128
-36.877308	-166.41124	-64.869728	-124.41468
-28.239328	-164.62248	-51.367855	-121.07549
-22.587793	-155.45132	-34.875484	-112.79409
-22.872211	-140.65059	-21.113295	-102.39927
-30.87871	-121.26285	-13.99636	-93.443039
-43.970928	-99.892784	-14.858267	-85.50135
-57.720097	-82.138779	-21.425613	-76.40316
-70.225914	-72.905136	-28.216578	-68.634804
-82.643692	-74.082687	-30.197018	-66.760704
-96.798126	-83.222252	-27.928272	-71.286736
-111.74185	-93.613594	-27.808067	-79.647774
-122.91423	-100.36671	-34.382336	-88.756668
-125.02759	-103.05596	-44.170452	-95.904266
-119.23174	-103.13564	-48.81184	-99.777161
-113.06681	-103.78753	-45.341545	-99.813576
-110.95124	-105.51794	-41.395782	-95.170181
-111.46749	-103.7114	-45.428082	-86.71637
-111.07623	-95.272675	-55.286484	-78.89743
-106.66981	-82.277069	-62.155998	-75.336876
-99.503395	-70.248238	-61.543346	-74.188644
-95.482384	-65.610512	-56.069427	-71.453682
-95.261292	-69.972633	-50.695538	-64.855408
-93.030319	-77.738129	-47.958523	-53.757324
-87.921646	-82.591949	-47.140553	-40.699074
-82.751984	-83.099823	-46.183102	-31.80448
-76.746788	-82.818802	-45.688206	-30.308155
-70.117905	-85.439171	-49.18428	-33.222481
-65.87989	-87.721161	-55.596897	-36.830593
-64.268089	-83.575005	-58.818752	-40.286095
-65.038681	-73.650299	-57.090485	-43.986969
-71.335648	-63.797832	-54.539616	-47.054485
-84.958092	-58.11525	-55.048763	-46.606113
-101.37928	-57.179615	-57.339893	-42.543571
-113.03502	-60.454014	-58.016071	-39.111706
-118.76383	-66.767883	-58.627659	-38.583035
-123.39752	-72.832062	-62.528286	-38.521076
-127.61974	-76.90786	-70.053062	-36.924561
-126.06496	-83.762184	-79.654068	-35.238258
-114.10544	-99.504822	-90.423096	-34.705078
-93.563286	-124.35246	-105.94504	-35.588638
-73.062691	-152.38762	-127.6401	-38.443024
-60.966679	-172.99713	-147.38292	-42.508156
-59.35421	-178.79366	-158.1088	-46.515442
-65.78978	-174.66364	-160.82843	-49.240967
-77.520798	-169.88609	-157.77113	-48.386089
-90.354324	-165.85078	-148.22714	-44.80394
-97.1045	-159.99467	-131.71089	-44.810207
-95.044762	-153.27901	-110.75298	-53.454433
-90.660782	-146.91635	-89.544739	-69.598442
-93.589172	-139.4425	-72.212517	-86.806183
-106.46214	-129.80972	-62.097202	-97.336876
-121.05425	-119.81968	-59.809631	-97.453308
-127.87206	-114.30366	-62.212139	-89.218544
-127.10917	-116.75106	-64.180962	-77.074409
-124.35136	-124.82414	-61.801979	-64.85553
-119.00136	-133.4174	-54.52903	-54.564053
-107.21137	-138.54358	-46.551449	-46.383842
-94.520523	-138.8936	-47.149773	-42.064987
-91.913574	-136.44159	-63.764423	-43.236149
-100.53877	-131.32449	-92.261955	-47.305813
-110.21046	-119.38306	-119.15043	-51.031853
-109.92434	-102.16199	-133.39265	-53.401787
-96.752419	-90.146538	-132.22357	-54.668716
-78.478836	-90.520569	-120.24725	-56.114811
-65.138306	-99.207779	-106.98228	-58.241673
-58.879044	-105.92327	-101.87138	-59.285877
-56.508686	-103.75387	-106.39161	-60.001759
-57.781403	-96.786926	-111.28484	-63.869247
-66.5765	-95.823288	-107.00853	-67.832832
-83.330711	-104.28008	-94.213394	-65.210892
-99.98407	-114.41053	-80.613914	-57.802845
-107.26531	-117.13323	-71.755272	-53.746277
-104.80721	-111.76717	-66.633659	-58.560551
-99.609924	-103.30475	-62.038082	-73.640213
-98.181366	-92.848038	-57.906647	-94.354118
-102.25347	-80.049591	-56.896709	-109.34715
-107.45815	-70.906364	-60.874207	-111.40419
-107.13467	-72.258797	-68.689873	-103.63826
-100.65954	-82.635437	-78.170242	-92.551987
-91.876244	-92.754219	-86.958847	-83.498642
-81.387062	-94.50338	-90.930977	-78.763496
-68.102501	-88.500572	-87.807068	-76.229301
-55.528252	-79.971581	-80.608177	-71.961449
-50.699043	-72.330467	-73.867447	-63.696945
-55.514694	-65.676025	-70.976105	-51.445713
-63.981144	-58.187916	-72.891449	-37.096806
-70.153976	-50.646095	-76.047516	-24.664219
-72.044189	-47.361	-75.261566	-17.59119
-69.358727	-50.578289	-68.812561	-17.077156
-63.134644	-58.339607	-59.16116	-22.120304
-55.231934	-67.160484	-50.595272	-29.568369
-47.699806	-72.692589	-47.340473	-35.234131
-40.966183	-73.737885	-50.226627	-37.44516
-33.284725	-75.53009	-56.797409	-40.148911
-25.288727	-81.20887	-66.427673	-47.123844
-19.76602	-86.256905	-79.588577	-55.466957
-17.295595	-84.990524	-94.231781	-59.849632
-17.104546	-76.305305	-108.92964	-57.645668
-19.807665	-63.073174	-122.58712	-49.490589
-26.498524	-48.658226	-131.01036	-40.468689
-36.632652	-35.551117	-129.18457	-37.104275
-47.972214	-26.352486	-115.3334	-41.415524
-55.760353	-21.4527	-94.384933	-48.644386
-54.566444	-16.847914	-76.550163	-51.48814
-46.575569	-8.9309778	-67.284279	-47.206779
-40.973732	0.60822117	-62.374939	-38.829018
-42.219326	7.6857424	-58.296185	-32.151058
-47.875469	11.219296	-60.296165	-30.144447
-56.716583	12.890012	-72.348602	-28.823421
-69.604591	13.10732	-88.794479	-23.753241
-82.067825	10.173538	-104.03107	-17.683571
-85.334816	3.9246418	-120.2653	-15.527734
-77.478569	-2.7732549	-140.03467	-17.245584
-65.075394	-9.4180679	-156.95854	-20.032167
-54.068199	-19.26265	-159.55145	-22.821136
-44.477081	-32.527092	-145.70006	-25.127907
-34.575665	-46.978275	-125.16491	-26.612623
-26.977594	-60.855545	-106.19989	-29.83526
-24.917799	-68.260765	-89.606369	-36.603054
-26.039762	-64.389717	-76.716415	-43.001316
-25.300285	-53.563534	-71.529617	-43.832287
-21.491442	-41.517269	-72.531113	-38.722313
-17.533163	-30.329617	-73.076767	-31.87549
-16.608601	-21.624704	-71.009155	-28.708603
-20.083784	-16.348652	-67.408279	-30.946463
-27.6201	-14.809801	-60.336861	-34.366081
-37.864223	-17.774847	-49.733253	-34.537277
-50.509941	-24.367128	-40.429367	-32.310326
-66.301231	-31.522303	-35.505409	-33.360126
-81.274803	-37.622211	-34.156715	-42.341854
-85.511581	-43.800686	-34.857834	-55.744907
-73.997612	-51.931026	-35.011677	-66.196838
-53.176247	-62.297058	-31.113895	-71.859169
-34.47464	-73.225296	-23.373823	-73.801987
-24.961575	-84.425613	-16.622519	-71.276993
-23.001337	-96.543564	-14.798053	-65.349678
-22.730795	-107.0307	-17.996885	-59.97591
-22.357864	-111.16922	-25.185877	-56.796223
-23.438107	-107.39416	-35.255959	-54.442387
-24.235821	-99.33078	-44.603348	-52.615871
-21.945795	-91.751884	-49.15757	-52.649624
-18.08292	-85.075188	-49.474491	-55.016159
-16.952042	-76.406281	-48.293602	-57.654327
-21.021917	-66.573723	-44.48613	-56.255142
-26.412531	-61.212799	-36.14045	-48.783566
-25.582821	-63.516235	-26.509361	-39.510239
-16.998425	-69.737457	-20.118586	-34.960228
-5.5659847	-72.981216	-17.947033	-35.162678
4.0445623	-71.170769	-19.096764	-34.808788
8.7931147	-68.490021	-21.504095	-33.087154
6.6943607	-67.929001	-24.628088	-34.222134
-1.241786	-69.158188	-32.161591	-39.887375
-9.5085812	-73.884796	-44.956711	-45.473026
-11.166045	-83.192696	-56.626144	-45.353054
-4.6244001	-89.893517	-60.498581	-43.242386
4.3150539	-85.718651	-55.705276	-47.720608
10.232993	-73.046608	-44.418022	-57.47374
11.992816	-58.892117	-28.429825	-64.335899
8.8970108	-45.926651	-11.449861	-65.636299
2.1880503	-35.439217	0.70425349	-62.927525
-1.9979388	-30.650368	5.5548949	-56.420574
-0.52378154	-33.837536	5.5619516	-48.732315
0.20536557	-42.903862	3.8978744	-46.97163
-7.8938632	-50.759441	0.70251161	-54.225712
-24.102898	-50.55344	-5.6643744	-63.746216
-39.462399	-44.092163	-12.53188	-67.1408
-44.001385	-40.382366	-12.185833	-64.167511
-34.721497	-43.468342	-2.8009961	-59.30698
-18.507637	-47.697231	7.4609756	-53.553749
-6.5692935	-47.731808	11.653283	-44.877533
-5.1703362	-45.017448	11.388614	-33.409473
-10.61687	-40.893951	11.866343	-22.087822
-16.032116	-33.759674	14.208426	-13.321014
-19.74725	-24.066462	15.942122	-7.06148
-23.484207	-14.449893	15.72615	-2.1433346
-28.671213	-6.0450516	12.002408	3.0317962
-38.664898	2.0716455	3.2651954	10.383558
-55.949104	10.6032	-5.6775308	19.365557
-73.356079	18.434595	-8.0500908	26.720104
-80.19593	23.164345	-3.9944656	29.711983
-74.635231	22.551844	2.8586688	28.996159
-61.654152	15.422738	9.6915493	27.881849
-47.288223	3.3477235	13.577046	27.52182
-36.717258	-8.1956968	14.278302	26.320829
-35.149128	-13.102051	14.24839	24.114389
-47.024628	-11.396461	12.679549	21.880154
-68.895195	-10.234377	6.0369778	19.610716
-87.47905	-13.253532	-5.0227113	17.434229
-92.856316	-14.054708	-15.019812	15.487671
-88.811707	-7.2131348	-21.06879	12.415203
-83.667763	2.5380239	-26.406521	5.6445751
-78.042313	8.0150251	-35.972401	-6.8196106
-68.312782	7.8879781	-50.99828	-22.834867
-57.595387	5.3637829	-67.182976	-37.346016
-52.237968	3.3545864	-77.670181	-47.766933
-51.168671	0.94163781	-78.04995	-54.17503
-49.6553	-6.1921272	-68.560699	-56.112946
-46.886292	-21.764053	-52.144215	-52.284855
-42.953827	-41.320652	-32.503609	-43.593948
-37.133492	-52.124435	-14.866682	-33.739059
-31.582891	-49.013435	-4.3785625	-28.073542
-29.054943	-41.708088	-1.4152445	-30.843445
-28.891468	-42.43726	-4.1161675	-38.302322
-27.908253	-53.123928	-12.790261	-40.827412
-23.991541	-67.027016	-24.731321	-37.070301
-19.08704	-81.630661	-32.632359	-35.547733
-15.584051	-101.57907	-32.385094	-39.331814
-12.693062	-122.68463	-27.477318	-41.835705
-9.3752089	-130.83781	-23.834728	-38.530968
-5.7535219	-121.97671	-21.259546	-32.390633
-2.5726252	-102.31049	-16.69639	-27.642605
-1.0352007	-77.649948	-12.560211	-23.996548
-2.9223666	-55.674423	-12.387217	-19.569311
