#trace80	trace82	trace84	trace86
1.0131102	0.83156818	2.0589421	-0.58424908
1.5444344	0.66081429	2.1605763	-1.1864371
1.5278774	0.38370073	2.3502951	-1.5197695
1.0092577	0.29998034	2.4986048	-1.0287718
0.40437308	0.73101598	2.412082	0.088709965
0.42166558	1.9152507	2.1949458	0.94359225
1.1485007	3.3732703	1.7069198	1.321038
1.841231	4.0785179	0.79851341	1.278886
1.8778133	3.7024875	-0.30803806	0.7833553
1.5115273	2.8576298	-1.2133559	0.59056741
1.1575152	2.0196741	-1.3652987	1.0959885
0.69960266	1.3830533	-0.72196466	1.3178943
-0.052942794	1.0113454	-0.17557423	0.76721418
-1.0605618	0.81237781	-0.30796579	0.28401828
-1.8323601	0.99510545	-0.6846078	0.48454055
-1.9496801	1.6255487	-0.49862063	0.94576216
-1.5695266	2.2915084	0.31368092	1.1901174
-0.9495663	2.7629561	1.0066037	1.1953312
-0.41301852	3.0888987	1.2419337	0.95095831
-0.22038531	3.2393365	1.1706387	0.63750839
-0.18703672	3.0365133	1.0115472	0.48996532
-0.030368024	2.4546552	0.90462542	0.3039687
0.4141359	1.9049685	1.1252192	-0.34708032
1.0078454	1.6355318	1.9363705	-1.2517129
1.3069936	1.4900438	2.7915883	-1.3716141
1.0960402	1.4396658	3.1109419	-0.55355102
0.68402785	1.4847056	3.1096315	0.051931396
0.61819029	1.5934505	2.7252185	-0.080391608
1.0968357	1.8803805	2.0522642	-0.41846544
1.8136063	2.0658205	2.0119479	-0.43244475
2.1357334	1.7596778	2.620661	-0.056143116
1.7732663	1.3377987	2.700268	0.58751482
1.243897	1.2916574	1.9313802	1.0816796
1.1181889	1.5490042	1.3326678	1.1541182
1.1993283	1.9994154	1.4664098	1.3035498
1.1061239	2.3497286	1.9224876	1.7810084
0.94031513	2.1312227	2.360383	2.1346879
0.64642686	1.6609912	2.695529	2.2338848
0.20051721	1.3799537	2.6144545	2.3097253
0.18187553	1.2864357	1.9589291	2.084233
0.77292931	1.3687246	1.2165009	0.99587047
1.3732246	1.4251472	0.74617761	-0.61870778
1.4723948	1.1007795	0.39360139	-1.6237618
1.382767	0.56010145	0.26672608	-1.744851
1.7726604	0.41789544	0.47828257	-1.6546872
2.6084301	1.0729378	0.5983302	-1.6988672
3.0989759	2.2204161	0.16919453	-1.8887326
2.6660523	2.9573867	-0.7724914	-1.7523854
1.7527665	2.9189126	-1.5447358	-0.59771705
1.2348531	2.6088359	-1.3181767	1.1170812
1.2868947	2.4511385	-0.20828936	2.4013531
1.4423819	2.4003046	0.78099793	2.8632417
1.3768355	2.4883668	0.94985217	2.6541214
1.1061734	2.7946393	0.59420824	2.3524604
0.82539463	2.8761089	0.29204664	2.1971028
0.69418049	2.3565943	0.026781615	1.844246
0.71797603	1.4903984	-0.38211304	1.2568879
0.69339848	0.7638768	-0.56350058	0.7819851
0.78180486	0.57583612	0.0028348772	0.5064612
1.308796	0.829835	1.182726	0.082912669
1.7086661	1.0639558	2.3066709	-0.39297146
1.3117099	1.1900936	2.7612779	-0.11416441
0.3479645	1.607594	2.2577243	0.81822103
-0.52693027	2.3736351	0.96557778	1.2288251
-1.14983	3.0363424	-0.3210679	0.66888267
-2.0372376	3.1229458	-0.8559652	-0.20814148
-3.0851147	2.3891509	-0.68534106	-0.74110031
-3.417984	1.3780121	-0.29834104	-0.92973298
-3.3884134	1.026468	-0.19130674	-0.94455212
-4.1915846	1.1033773	-0.34192395	-1.018155
-5.585371	0.6926071	-0.27251753	-1.2689072
-6.2802124	-0.14184839	0.046767734	-1.1980568
-5.7436733	-0.6993416	0.056913123	-0.5221597
-4.5657334	-0.61219835	-0.125909	0.32792243
-3.6077685	-0.1375207	0.11318327	0.99832839
-3.1635692	0.20951676	0.57089996	1.6715395
-2.8568499	0.4593125	0.78690612	2.4485137
-2.6167309	1.0432315	0.75634569	2.7860258
-2.6589072	1.7031033	0.76068759	2.3936689
-2.7844698	1.7291111	1.1838517	1.9035633
-2.7524171	1.4101665	1.7839936	2.0728068
-2.4654379	1.5722324	1.8430048	2.8099341
-2.2508514	2.1324015	1.6676872	3.2172754
-2.687798	2.0987451	2.0691335	2.9634857
-3.7354937	1.2019091	2.5938776	2.6627936
-4.7916946	0.62386787	2.2307289	2.4681017
-5.3454351	1.0734657	1.4077863	1.9887719
-5.2829084	1.5215575	1.1486692	1.2016262
-4.7500114	1.1323699	1.0441825	0.78305018
-4.1571789	0.63013649	0.24911344	1.3182229
-3.973645	0.65800786	-0.75707144	2.0236392
-3.8768399	0.88844264	-0.9683463	1.8160709
-3.1618543	1.1099893	-0.36780545	1.1477684
-2.1521144	1.5746814	0.29335478	1.1544536
-1.7241032	2.0340486	0.75138211	2.0472405
-2.0532234	1.8223002	1.2979268	3.1226892
-2.653265	1.2235582	1.6591748	3.61728
-2.8727884	0.91615039	1.4341786	3.278378
-2.6220732	0.850694	0.91977245	2.3414211
-2.5545738	0.89750969	0.38223481	1.2593336
-2.7961397	1.1429008	0.057023387	0.28323039
-2.3780107	1.5041755	0.12122288	-0.44171083
-0.90715164	1.7510368	0.14146623	-0.78229243
0.070179693	1.6967709	-0.63048315	-0.68426299
-0.70360434	1.3073756	-2.0681162	-0.20569561
-2.199523	0.67364848	-3.0165956	0.29216006
-2.8107285	0.039193068	-3.1957757	0.2325376
-2.2405155	-0.23741664	-3.3287392	-0.56580025
-1.3542917	-0.27902862	-3.5839183	-1.3101857
-1.0276982	-0.59657687	-3.7127066	-1.1648194
-1.414519	-1.1276115	-3.7407107	-0.40624183
-2.0724292	-1.110801	-3.798039	0.023689033
-2.1825945	-0.0052037807	-3.9234776	-0.17699686
-1.3770468	1.3529478	-3.9132354	-0.44485772
-0.35505733	1.6671604	-3.4151292	-0.53814125
0.082177125	1.0582716	-2.6888838	-0.84660918
-0.018136084	0.60050935	-2.7436261	-1.3035735
-0.072560281	0.58891433	-3.5980239	-1.3342837
0.21737306	0.57153153	-3.8677249	-0.94206798
0.74758172	0.5011701	-2.7486892	-0.39874119
1.1316001	0.40526691	-1.051548	0.3781862
0.84444535	0.39911693	-0.33337983	1.3849803
-0.00049544603	0.91712242	-1.0747168	2.2199991
-0.81264997	1.6605791	-2.2706487	2.638449
-1.0451956	2.1884735	-3.09864	2.6892517
-0.42881471	2.6208892	-3.669307	2.2650387
0.23462527	2.674464	-4.2218432	1.4057113
0.11077811	2.1919618	-4.5555153	0.59998381
-0.52513212	1.8891715	-4.3363471	0.10966833
-1.1939924	2.2317085	-3.5485706	-0.014368989
-1.3998269	2.8334339	-2.3970561	0.62196279
-0.80857074	3.1188617	-1.1694613	1.5306188
0.084355071	2.8059614	-0.12318155	1.3578311
0.75886142	2.0474384	0.92255872	0.40180162
1.0724019	1.3583663	1.9130255	0.18196513
0.71480757	1.2365403	2.2283118	0.74845159
-0.10405051	1.5377429	1.9489528	1.0924765
-0.46364644	1.6814661	1.7384287	1.1616998
-0.21192485	1.525959	1.6742996	1.4871509
-0.14272696	1.3375312	1.4748393	2.0645969
-0.44291693	1.0313441	1.2544035	2.5075798
-0.54788691	0.5525732	1.2548418	2.3487015
-0.37960553	0.30213466	1.112196	1.4498131
-0.21386829	0.48740342	0.3886846	0.47620839
0.043891672	0.87906742	-0.39265177	0.24644497
0.56286281	1.5226082	-0.36667469	0.80751169
1.1965232	2.2702389	0.17859727	1.6844543
1.5788966	2.4215002	0.31586495	2.1898303
1.5449879	1.9752042	0.097778372	1.8774824
1.4454859	1.7747771	0.053420674	1.0222075
1.6352696	2.4150958	0.13647091	0.23660135
1.898288	3.4671679	-0.078301787	0.052315578
1.780965	3.9189858	-0.65406913	0.56042242
1.4174609	3.5331633	-0.89374131	1.0267448
1.4715608	2.7955735	-0.4566361	0.49837434
1.7374253	1.9850475	0.0059148399	-0.77954328
1.3978518	1.4093298	0.48642689	-1.5083714
0.50510734	1.3434286	1.4023454	-1.1465721
-0.41130039	1.5323913	1.9533086	-0.39119697
-0.94361162	1.7706541	1.1008025	-0.34323442
-0.78079951	2.0656281	-1.1681138	-1.054329
0.13904172	2.1705492	-3.3389399	-1.39613
1.4412546	1.9273589	-3.5382028	-0.93934649
2.3039522	1.6534984	-2.178452	-0.28405228
2.3219802	1.5763628	-0.6092785	-0.035406403
1.8762938	1.5944583	0.55359161	-0.15271109
1.3040891	1.6368344	0.81877702	-0.042401366
0.81465137	1.475962	0.43022478	0.59311694
0.73767418	1.1481429	-0.0952323	1.5067067
1.2295077	1.2409713	-0.75855356	2.1155243
1.8525699	1.7994993	-0.91753876	1.896945
1.7103294	2.062953	0.17316933	0.90052944
0.79533762	1.7910005	1.5929346	-0.2527329
0.14980212	1.5337812	1.9322637	-0.89808249
0.22412568	1.3682998	1.2684393	-0.95215166
0.42500514	0.85970819	0.3828457	-0.64187419
0.32440823	-0.041208982	-0.36280033	-0.13665465
0.20724319	-0.93948448	-0.6799925	0.23767909
0.37403125	-1.4998889	-0.57077056	0.18022697
0.51901847	-1.5009305	-0.52596581	-0.08806891
0.22066411	-1.0325714	-0.59953326	-0.26473364
-0.22479354	-1.0183301	-0.47826192	-0.40581092
-0.04831066	-2.3316591	-0.23436837	-0.65146011
0.43919486	-4.54037	0.19853902	-0.64579117
0.2878429	-6.4855442	1.0047222	-0.1622261
-0.39311224	-7.4663267	1.6218185	0.13552056
-0.97817212	-7.460885	1.4990923	-0.11813328
-1.2681576	-7.1904693	1.0156462	-0.78605199
-1.3936298	-7.4125419	0.80783165	-1.8978916
-1.7248269	-8.1012936	0.95807332	-2.9017777
-2.6472886	-9.3283634	1.3503658	-3.3390403
-4.3727188	-11.544797	1.8094699	-3.7587321
-6.467031	-14.209177	2.0648267	-4.4819975
-7.7667513	-15.939822	1.9581605	-5.2659912
-7.7782593	-16.480696	1.3444816	-6.052875
-7.218976	-16.973866	0.38731325	-6.9143438
-6.7577453	-18.386301	0.011586532	-7.3331056
-6.308847	-20.775166	0.52287221	-6.68578
-5.560154	-23.164032	0.70616251	-5.7670488
-4.5733147	-24.308453	-0.069722384	-5.4536424
-3.8737845	-24.64403	-1.1323999	-5.3692017
-4.045804	-25.402906	-1.9165276	-5.1300588
-4.9773254	-26.181896	-2.0169549	-4.8458581
-5.8936191	-26.471584	-1.2454836	-4.6680284
-6.3949227	-27.070091	-0.28702068	-4.638494
-6.8408031	-28.200161	-0.14223051	-4.6343503
-7.7572451	-28.768005	-0.7450453	-4.4400058
-9.0465584	-27.845272	-1.0448774	-4.1030645
-10.180285	-26.094015	-0.50992924	-4.1119518
-10.838621	-25.019295	0.059136372	-4.5503979
-10.718669	-24.585785	-0.58295333	-5.0200434
-9.6317225	-23.348574	-2.4861655	-5.2924399
-8.0578327	-20.892776	-4.3652153	-5.2140622
-6.7491407	-18.750404	-5.0044127	-4.9398127
-6.0982451	-18.496855	-4.043807	-4.7859836
-6.006906	-19.646818	-2.0440042	-4.7690287
-6.3194666	-20.362886	-0.547414	-5.1218672
-7.1454382	-19.715403	-0.87310809	-6.0561948
-8.1855755	-18.043728	-2.256767	-6.8560991
-8.6435251	-15.937873	-2.9653649	-6.7341051
-8.3732367	-13.583104	-2.7863324	-5.7706819
-8.1591368	-11.116272	-2.3238318	-5.0363703
-8.6244259	-8.9641228	-1.5747333	-5.6363177
-9.2390995	-7.5492959	-0.7338416	-7.0150003
-8.6361713	-7.0374346	-0.69290382	-7.599062
-6.4448118	-7.3253379	-1.5600414	-6.8743553
-3.9829621	-7.7881632	-1.8812094	-5.8773518
-2.7919719	-7.5115709	-0.83233678	-5.5761642
-3.1565874	-6.3022714	0.268424	-5.7119102
-4.0400834	-4.867981	0.42943993	-5.6747913
-4.4809694	-4.1263371	0.18321499	-5.3176265
-4.435421	-4.4781804	-0.031695317	-4.8510733
-4.1174903	-4.9551883	-0.32036674	-4.5104227
-3.6143091	-4.0140214	-0.96476412	-4.4290977
-3.1215682	-1.8369834	-2.0339	-5.0153861
-2.8706865	-0.16672291	-3.7427938	-6.343112
-2.8595994	0.02043606	-6.7295246	-7.3979855
-3.0099642	-0.88487136	-10.759115	-7.6267719
-3.2024431	-1.8930389	-13.96596	-7.550344
-3.1423533	-2.0597124	-14.632853	-7.3101726
-2.9726636	-1.4972	-13.302354	-6.6344299
-3.4363804	-1.1243657	-11.878362	-5.8170419
-4.4583273	-1.1729894	-11.369384	-5.4831352
-4.7767529	-1.1522183	-11.550084	-5.6791687
-3.7218113	-1.059773	-11.676147	-5.7410793
-2.3284702	-1.2696985	-10.840228	-5.2810912
-1.7267751	-1.7089567	-8.8699131	-4.6556816
-1.9769944	-2.0728946	-6.9456081	-4.0475035
-2.6600945	-2.2937939	-6.1013465	-3.1915805
-2.9751666	-2.6048627	-5.6669998	-2.3282955
-2.4949009	-3.0126424	-4.5108109	-2.1506419
-1.8024665	-3.114291	-2.9505405	-2.7984469
-1.3321272	-2.7959161	-2.145927	-3.7742586
-1.0111321	-2.49719	-2.5033143	-4.387342
-0.84442943	-2.2335284	-3.5013847	-4.1120234
-0.73286384	-1.9065247	-4.6052604	-3.231617
-0.44757909	-2.0563619	-5.3345094	-2.5329068
0.15242147	-2.5623679	-4.8482742	-2.3972912
0.66448897	-2.4909158	-2.9049993	-2.6100001
0.4115797	-1.8087627	-0.53808093	-2.7992315
-0.1991148	-1.4522491	1.2572323	-2.9821885
-0.29949597	-1.8847687	2.0767121	-3.4391916
0.18690298	-2.5209911	1.822145	-4.1292596
0.72681844	-2.7383075	1.0633625	-4.4432244
0.55282933	-2.5707703	0.58243817	-3.9230928
-0.45507899	-2.3315959	0.79982692	-3.0080569
-1.4699	-2.0186124	1.4767526	-2.189625
-1.7909671	-1.1699493	1.6198796	-1.7922508
-1.492718	0.41355696	0.67868376	-2.1954968
-1.0024934	1.8805532	-0.90109062	-2.8975663
-0.71528393	2.0000741	-2.3849611	-3.2776141
-0.86566591	0.80496264	-3.2143016	-3.5144005
-1.36519	-0.45383236	-3.2744372	-3.433085
-1.9116056	-0.96510547	-2.7564933	-2.7163935
-2.1970372	-0.94792241	-1.8541186	-1.6357677
-2.0932245	-0.73182726	-0.69375169	-0.62729365
-1.7614537	-0.3369866	0.68175805	-0.25730082
-1.6943761	0.1991495	2.1196496	-0.59701848
-2.0179281	0.51216906	3.1580803	-0.96821392
-2.2402663	0.28901544	3.1397417	-1.309011
-2.1725667	-0.022938635	1.8372556	-1.7007961
-1.9371662	0.14264597	0.17716311	-1.4796735
-1.2787448	0.58227098	-0.72761303	-0.56348366
-0.14255597	0.98944616	-0.73243427	0.30160627
0.79683548	1.267193	-0.38867766	0.63520932
0.99316955	1.2596629	-0.34802076	0.30820701
0.64942467	1.1644534	-0.68989146	-0.48411027
0.53001314	1.1940644	-0.93542111	-1.106851
1.1656832	1.0883479	-0.6886521	-1.3245403
1.9504875	0.92447591	0.072291896	-1.4113001
1.7998526	1.1603388	1.169744	-1.3322295
0.71437514	1.5825871	2.1965756	-1.1115452
-0.2184523	1.7537975	2.6134317	-1.0782111
-0.2312385	1.576298	2.6422865	-1.042894
0.28725648	1.0093691	2.7327263	-0.62574124
0.3750712	0.27689469	2.8158486	-0.13578118
-0.36024922	-0.16286077	3.0418646	-0.072720677
-1.3334686	-0.15024818	3.3662803	-0.47195819
-1.7908896	0.081680827	3.0229211	-0.90848577
-1.398228	0.16019091	1.9306277	-0.89286101
-0.47391626	-0.10291006	1.0988194	-0.43525943
0.20978071	-0.71749812	0.91000396	-0.11306307
0.12609835	-1.4267985	0.73117399	-0.16509746
-0.65288991	-1.5594207	0.44050607	-0.16477844
-1.3844174	-0.83269292	0.42527387	0.0068872049
-1.454389	2.2885377e-05	0.38343948	0.086268641
-1.0732918	-0.049714003	-0.1628882	-0.19530642
-0.76630026	-0.88274509	-0.93295425	-1.123664
-1.0650902	-1.6113707	-1.1911765	-2.2168381
-1.8473363	-1.9942459	-0.90865862	-2.6068728
-2.3076186	-2.5050771	-0.81469178	-2.487483
-2.1790698	-3.0743051	-0.75968897	-2.4797585
-1.5999413	-3.2740376	0.0014079374	-2.5570467
-0.78818214	-3.2864685	1.183125	-2.2784922
-0.42660764	-3.7038097	1.6615944	-1.4563032
-0.7961722	-4.707932	1.0207576	-0.41182035
-0.92789888	-5.7098742	0.23059006	0.24201085
-0.2421331	-6.0986648	0.25315076	0.1764167
0.6466971	-5.6569047	0.87658602	-0.26285166
1.2685385	-4.3099346	1.4086452	-0.46987161
1.3631941	-2.6412301	1.4439188	-0.1423005
0.71274126	-1.5409211	1.3810686	0.77725178
-0.041606266	-1.3651205	2.156419	1.6779923
-0.14192307	-1.9523076	3.7631857	1.7784574
0.1315129	-3.0354738	5.1477585	1.4216311
0.39886618	-4.1481795	5.1656737	1.2118793
0.53776234	-4.3314996	3.8120701	1.0421743
0.2027293	-3.4736166	2.2009001	0.5722236
-0.25887761	-2.4588842	0.89243805	-0.47068226
-0.091976084	-1.416401	-0.19516	-1.9670236
0.37472838	-0.13357149	-0.84498727	-2.9971387
0.25983396	0.72404581	-0.8623144	-2.7898197
-0.28560862	0.82576662	-0.49428785	-1.9196079
-0.45342031	0.91722578	-0.12313451	-1.2507952
-0.11847638	1.5014499	0.28617051	-0.78125751
0.27016336	1.9894544	0.88741976	-0.56080353
0.39245132	1.6783593	1.2111113	-0.90942472
0.33573478	1.0337631	0.94358528	-1.6597582
0.22983529	0.70808274	0.51513362	-2.2211962
-0.20518203	0.65801364	0.55022848	-2.2808342
-0.95170563	0.70153612	1.3700571	-2.11621
-1.4830132	0.55783254	2.5456054	-1.9775848
-1.6770493	0.047079768	3.2988207	-1.7544999
-1.8423309	-0.58898878	3.2005897	-1.3738896
-1.93232	-1.0295391	2.2611868	-0.90390444
-1.5321652	-0.94112027	1.1662196	-0.4665229
-1.008954	-0.13316287	0.8105104	-0.082709774
-1.1073126	0.80289531	1.0395446	0.41163117
-1.4423869	1.1710671	1.0621183	1.1100208
-1.2110243	1.2157686	0.73283082	1.8292446
-0.65488213	1.4730192	0.34178233	2.1541505
-0.62678176	1.8430179	-0.066660613	2.01408
-1.1580822	1.8544223	-0.29574874	1.6914808
-1.6065181	1.2762882	0.048848938	1.3356935
-1.8521643	0.51905566	0.53974718	1.1975116
-1.9680225	0.21944596	0.45533749	1.3934767
-1.8708116	0.3425059	0.093218312	1.613865
-1.5105578	0.5526216	0.027856536	1.6298083
-0.76192093	0.7570557	0.054539181	1.3808736
0.25468844	0.71951896	0.043892488	1.0827271
1.1238595	0.36730939	0.60095561	1.2954328
1.43968	0.24160533	1.730417	2.0338731
0.99482542	0.74626076	2.4055867	2.5886426
0.2563149	1.4644483	2.139636	2.7361591
-0.15610114	1.9474016	1.5261034	2.6170452
-0.21669769	2.1156545	1.2578921	2.2006054
-0.15173754	2.0704875	1.4790149	1.7444484
-0.17602953	2.0232246	2.0149808	1.5750321
-0.28871435	1.8871828	2.5025382	1.533855
-0.49426052	1.6289802	2.663878	1.3929697
-1.0760075	1.576864	2.6389396	1.382634
-1.8486851	1.7418399	2.6109405	1.8532249
-2.169445	1.9993035	2.4333723	2.6407697
-1.6633737	2.2321963	1.8964109	3.1519237
-0.52045691	1.9379386	0.91757423	3.1505635
0.26365757	1.0273119	-0.30464488	2.8992355
-0.11313443	0.070948951	-1.1116132	2.3983607
-1.1508883	-0.32825607	-1.1294723	1.542246
-1.5068203	0.19942242	-0.56692994	0.63327634
-0.63810086	1.2406628	0.24310638	0.0020253793
0.62382323	1.9510164	0.8370893	0.15023538
1.2906848	2.0492802	1.0794232	1.1568698
0.85873377	1.9170228	1.0520476	1.8876652
-0.48480991	1.8890092	0.86544049	1.5759925
-1.6003352	1.4932485	0.92320335	0.7657426
-1.5650636	0.27424943	1.2282176	0.12127157
-0.70065922	-1.2831082	1.3644154	-0.088007875
0.2886216	-2.4512305	0.95616555	0.13905044
0.82900107	-2.6725295	0.038126208	0.41463205
0.33601588	-1.8981959	-0.82914382	0.027821664
-1.0782188	-0.90986699	-1.1706332	-1.0078663
-2.5089262	-0.57253307	-0.88797474	-1.8149263
-3.2336569	-1.123294	-0.23469727	-1.8862071
-3.2387044	-2.0915084	0.11236469	-1.160265
-2.7771611	-3.0278993	-0.36900583	-0.10967433
-2.085964	-3.7691128	-1.3835944	0.15040998
-1.6768674	-4.2652807	-1.9566815	-0.90318334
-1.9403889	-4.6037588	-1.487982	-2.3176262
-2.7304237	-4.7364793	-0.46787167	-2.6780245
-3.3494301	-4.6074004	0.44372696	-1.9549526
-3.2015607	-4.2030668	0.9593277	-1.2484359
-2.4962938	-3.3257771	0.69358003	-0.83473867
-1.866913	-2.1052642	-0.25520623	-0.54053861
-1.7927469	-1.2825744	-0.78643656	-0.78638804
-2.122437	-1.0993025	-0.2542035	-1.7656052
-2.4046872	-0.72658163	0.62811726	-3.4345038
-2.5528626	0.25625679	0.99539286	-5.2239237
-2.5529871	0.86004519	0.74073571	-6.1954226
-2.3985643	0.37553391	-0.10745511	-6.6252999
-1.9703385	-0.37537953	-1.274963	-7.2768998
-1.2021585	-0.57002908	-1.7056392	-8.0418415
-0.71208155	-0.40472445	-0.91523898	-8.2983608
-1.1003134	-0.53802556	0.10225656	-8.0011301
-2.0329733	-1.1581879	0.1894033	-7.5845723
-2.4485645	-1.6380801	-0.54014206	-6.9833455
-1.7749008	-1.6264107	-1.0934306	-5.7197847
-0.64401984	-1.48558	-1.28486	-4.0587573
0.30443767	-1.3911074	-1.8410518	-3.0627589
1.0321937	-1.0438014	-2.8084176	-2.9847803
1.4863198	-0.37452918	-3.2580245	-2.9852719
1.5804187	-0.0016231021	-2.9817729	-2.6649983
1.2595065	-0.2874651	-2.800142	-2.1790843
0.89834732	-0.60291141	-2.9792211	-1.7098455
1.0263146	-0.40832958	-3.1841218	-1.8748059
1.2758683	0.081641383	-3.1586583	-2.8143218
1.1740745	0.50148368	-2.9789379	-3.4747491
0.85949647	0.58683968	-2.9760306	-3.3835473
0.54542691	0.064982824	-2.8776433	-3.3041472
0.19445615	-0.81337929	-2.4866765	-3.4505517
-0.27244267	-1.2115543	-2.5011854	-3.3313184
-0.67160928	-0.67090672	-3.1508019	-3.1384881
-1.1061611	0.49570599	-4.0265694	-2.847065
-1.7608712	1.4011921	-5.1493468	-1.8257074
-2.3093956	1.2531072	-6.2420607	-0.54586637
-2.6804645	0.48509783	-6.3045979	-0.08471483
-2.9470778	0.22715935	-5.1255918	-0.32904935
-2.8050747	0.92032188	-3.9255729	-0.27500951
-2.2927701	1.9180477	-3.5196528	0.45312646
-2.0278611	2.0216017	-3.516772	0.91987193
-2.3583066	0.87055892	-3.7691288	0.37127376
-2.6818364	-0.64137274	-4.5006576	-0.62888348
-2.2821071	-1.4949064	-5.2743239	-1.3871521
-1.76908	-1.2706192	-5.2164083	-1.6995372
-1.8451715	-0.45275491	-4.2045617	-1.5862925
-1.9176738	-0.034560874	-3.2447731	-1.2837408
-1.6252452	-0.24430917	-3.3103507	-1.0447741
-1.454466	-0.43315583	-3.6765704	-0.98622245
-1.648621	-0.040165931	-2.1722236	-1.0630937
-1.8655854	0.82036984	1.4181278	-1.0435412
-1.7791778	1.4220548	3.4688179	-0.95940048
-1.4523112	1.0670016	1.774122	-1.1215746
-1.3913413	0.21862799	-0.8129347	-1.4757812
-2.1615129	-0.11269297	-1.8489989	-1.4505697
-3.4963448	-0.38093096	-2.0386624	-0.85662419
-4.2739072	-1.3754244	-2.2424088	-0.30631989
-4.0265393	-2.3172238	-2.3528154	-0.064339042
-3.588953	-2.3318715	-2.0516019	0.28422818
-3.5757546	-1.6827202	-1.5463434	0.77170092
-3.791153	-1.0319546	-1.3105145	0.94922972
-3.850333	-0.52434754	-1.3514161	0.6683355
-3.3331249	-0.026154462	-1.2931781	0.19811691
-2.2793026	0.19237225	-0.78119648	-0.39622563
-1.4724188	0.020673083	-0.05247578	-1.1884633
-1.2350351	-0.35414198	0.28480425	-1.6769804
-1.1622277	-0.9629814	-0.025500974	-1.3945177
-0.97651702	-1.4610338	-0.65725982	-0.59096795
-0.68534487	-1.3014358	-0.96306276	0.14250757
-0.62557793	-0.55716395	-0.7723226	0.47212213
-1.1461701	0.34528884	-0.50744605	0.63095289
-1.9166726	0.93920106	-0.35617161	0.74378806
-2.159667	1.075176	-0.091299385	0.67606199
-1.4275882	0.97205061	0.48167065	0.4456608
-0.22707112	0.76229292	1.1924247	0.047428496
0.38562089	0.65219408	1.4608378	-0.27484173
0.21924995	0.56960118	0.98537523	-0.16505283
0.11563269	0.2095255	0.12592424	-0.10550169
0.3722899	-0.13509931	-0.46189377	-0.42545733
0.45932901	-0.3397581	-0.3359291	-0.46783468
0.27297109	-0.66994089	0.25478882	-0.15926544
0.091908321	-0.64287788	0.8208338	-0.36744505
-0.059846848	0.14159873	1.0616491	-1.0988741
-0.47822681	1.059309	0.89577144	-1.4668976
-1.4038073	1.5326208	0.5149588	-1.1835364
-2.4725738	1.4082623	0.018563662	-0.49692401
-2.6493709	0.59704155	-0.59896749	0.30648476
-1.7567647	-0.53733188	-1.2166709	0.76373428
-1.1340541	-1.4018598	-1.5298539	0.83852631
-1.4987831	-1.5981379	-1.3170905	0.78369099
-2.1484883	-1.2914789	-0.59230822	0.62167025
-2.6277976	-1.1039982	0.59541434	0.43717417
-2.9333231	-1.2144573	1.8418113	0.12906183
-2.7733593	-1.1666468	2.4131701	-0.090739481
-1.8864415	-0.74028987	2.0659575	0.56256318
-0.79643375	-0.24371119	1.3112558	1.5963557
-0.31050786	-0.088064611	0.73342186	1.6614904
-0.4159978	-0.55573237	0.46954641	0.9090724
-0.84079808	-1.4881624	0.32654735	0.34847319
-1.7380407	-2.6084092	0.17938553	0.16730484
-3.0811839	-3.8051825	0.20864974	0.091963261
-4.0669966	-4.7367005	0.55618793	0.31617811
-4.0485678	-5.4714899	0.82743424	0.99034756
-3.5158849	-6.5880451	0.53622276	1.6309599
-3.1386619	-7.8202443	0.038954984	1.9249173
-3.0377631	-8.1730862	-0.069155224	2.0908964
-3.2275555	-7.341434	-0.20594585	2.1786642
-3.4006643	-6.053535	-0.82354838	1.9069722
-3.175158	-5.3691072	-1.6270887	1.4147081
-2.6600373	-5.6103764	-2.3882725	1.1631669
-2.0193	-6.1089897	-3.0841277	1.051012
-1.5806134	-6.1458678	-3.4314964	0.69803077
-1.8541341	-5.7197394	-2.8711569	0.25146186
-2.8638933	-5.2809429	-1.6761584	0.056823816
-3.7680967	-4.8442321	-1.7672591	0.27511191
-3.7395327	-4.1668096	-4.6903372	0.66467071
-3.1414893	-3.6209328	-9.175252	0.70191658
-2.7264125	-3.6332223	-12.582808	0.42742482
-2.5712116	-3.8112473	-13.893161	0.12647703
-2.4400799	-3.3874114	-13.79062	-0.41695607
-2.3306983	-2.3288329	-13.112467	-1.1780108
-2.4856277	-1.2203953	-12.227048	-1.2856886
-3.0395966	-0.36793685	-10.819559	-0.54951715
-3.5895824	0.38327596	-8.7939196	-0.24103366
-3.4843876	1.3444784	-7.1578951	-0.79685539
-3.039463	2.2631788	-6.890347	-1.506148
-3.2438686	2.6298006	-7.8899808	-2.0538335
-4.2387929	2.4301953	-8.937439	-2.0498872
-5.1808004	1.9888475	-8.6971807	-1.6352534
-5.1899219	1.8079015	-7.3212471	-1.8134249
-4.174973	2.0381124	-6.0953646	-2.6149707
-2.9596004	2.1682086	-5.696538	-3.0411828
-2.2638659	1.8246557	-5.6512952	-2.5778279
-1.7930894	1.2356462	-5.486279	-1.5458063
-1.133022	0.87707222	-5.2624373	-0.3653262
-0.54776913	1.0352317	-4.7999492	0.6015358
-0.25041753	1.4164374	-3.8839757	0.9377628
-0.31161976	1.7091986	-2.906776	0.7501992
-0.78882575	2.00927	-2.5123003	0.80759352
-1.3509157	2.3766437	-2.542408	1.3553776
-1.6590438	2.750777	-2.1420901	1.66908
-1.6691399	2.8931015	-1.2740134	1.4124631
