#trace90	trace92	trace94
-10.49347	-103.95436	-112.69244
-22.795019	-96.781395	-119.04575
-33.487648	-86.077538	-115.96075
-36.192997	-72.905266	-105.49345
-33.081085	-59.3391	-91.627548
-28.150473	-49.515881	-75.773407
-23.297565	-46.72065	-59.855747
-19.316936	-50.635609	-47.162907
-17.187412	-57.20266	-40.23196
-16.834091	-61.563961	-41.668346
-15.797855	-60.319298	-50.660732
-11.799115	-52.227333	-59.323486
-5.8128667	-40.835026	-61.339222
-3.0505884	-31.916578	-58.875832
-8.1639919	-26.726042	-56.457043
-18.752819	-22.791893	-56.512398
-28.002144	-18.268133	-58.815514
-31.652697	-13.019616	-60.077675
-29.275442	-8.3024149	-58.164619
-22.525126	-4.7915359	-54.962074
-14.561688	-1.9463352	-54.555195
-9.2266474	-0.67143244	-61.379833
-7.7787094	-1.4849732	-74.271477
-6.9704928	-1.5068477	-83.536278
-3.5372357	1.5398425	-82.539726
2.2145522	6.0033059	-75.183739
7.8547592	8.5953074	-67.735168
11.837531	7.5318317	-62.216911
14.617332	4.4210205	-58.195469
16.859221	2.4724388	-54.131798
18.727579	2.1822002	-48.563751
20.609722	1.9437921	-43.690845
22.266426	2.2084804	-45.2393
21.550974	4.2183638	-55.436729
16.436876	6.8415842	-68.596863
10.057525	8.560504	-77.512268
8.6224146	8.1096535	-80.104904
11.29228	4.302279	-76.668419
10.647146	-1.3444588	-67.683975
4.2598796	-5.1186132	-55.943016
-1.8692868	-5.2452316	-45.749184
-2.6061301	-3.7823992	-39.080971
1.092294	-3.6592817	-34.591476
6.5012803	-5.0251746	-30.667877
11.047717	-5.2536054	-27.405708
13.483795	-2.5835521	-25.204573
16.191204	0.34925437	-23.412769
20.871424	-1.8114562	-22.283972
25.040798	-9.8957577	-22.721909
25.566305	-18.553162	-22.887493
22.148315	-23.86624	-20.570946
16.279833	-25.954115	-16.512562
9.2811308	-24.856218	-12.495146
3.1726928	-20.356817	-10.539131
0.53755242	-13.918357	-11.576304
2.0259283	-7.358326	-14.001348
6.4423914	-1.4621489	-16.594162
12.538283	0.94530171	-19.61655
19.344034	-7.7158217	-22.12138
25.513657	-31.260912	-21.877308
28.966089	-60.141502	-18.323236
27.545349	-78.600647	-13.703499
19.787363	-78.937355	-10.449005
5.728003	-65.502991	-8.2836409
-13.639994	-48.075722	-5.3684649
-34.756119	-33.85722	-0.99107045
-49.639091	-24.447779	3.8379102
-52.033379	-17.959238	6.9647045
-43.241684	-13.484183	5.320581
-30.169022	-11.815253	-2.4551685
-20.489769	-12.701826	-13.752678
-18.830654	-16.504259	-26.023672
-24.561916	-26.395107	-38.134346
-33.120068	-42.799156	-45.288403
-41.178181	-59.616573	-41.631584
-49.576698	-68.676247	-29.383886
-60.501282	-66.668091	-17.089518
-74.447327	-58.121834	-10.083705
-88.790405	-49.285797	-7.8675823
-100.99342	-42.896809	-8.1650162
-111.41537	-40.081745	-9.8196974
-117.44803	-40.555481	-11.967384
-114.03478	-41.240433	-13.271269
-103.09501	-39.410034	-13.706376
-92.504242	-36.615356	-15.364667
-84.677895	-36.578232	-19.90554
-74.948761	-38.484924	-27.238388
-60.62949	-36.88068	-37.948437
-45.064453	-29.659769	-51.757786
-35.248459	-21.059538	-62.510044
-36.896999	-16.519554	-61.962566
-48.242058	-17.430906	-51.295414
-58.861973	-21.42223	-39.981094
-58.927837	-26.574072	-33.142845
-48.860847	-32.528934	-29.159334
-36.871876	-36.694603	-25.659555
-32.776375	-36.152439	-21.077223
-41.547531	-34.295101	-14.307985
-56.715584	-38.08424	-5.8763814
-67.654449	-47.458263	0.89629883
-73.94519	-54.901943	1.0657814
-81.770935	-55.946716	-7.7483959
-89.347534	-51.790367	-22.267551
-88.656715	-45.642002	-34.565796
-78.440628	-41.362625	-38.169701
-65.203835	-40.792946	-34.533199
-54.079678	-43.089226	-28.562265
-45.831928	-48.696167	-21.916916
-40.818855	-57.737862	-15.505499
-38.995411	-65.21962	-11.309975
-38.095898	-65.549431	-10.743992
-36.378395	-59.532265	-14.478145
-33.722218	-52.860229	-20.908899
-29.953613	-48.240211	-25.253109
-24.863731	-45.3545	-23.284647
-19.030931	-47.691013	-15.9791
-14.06376	-55.747742	-9.548995
-11.709048	-60.136215	-10.241037
-12.887591	-55.416904	-19.984705
-17.546637	-48.41988	-35.560223
-23.535696	-44.355309	-50.20916
-27.011717	-39.690224	-56.210255
-26.786409	-31.756216	-49.679695
-25.226612	-23.066607	-34.714958
-23.778872	-16.475275	-19.693302
-21.700798	-12.518302	-10.987109
-19.726875	-11.634136	-10.468252
-20.513218	-15.176021	-15.15151
-24.724537	-24.05818	-20.712593
-29.965876	-38.314953	-26.073906
-32.589535	-56.429523	-30.343523
-30.828623	-72.788567	-29.819921
-27.345236	-78.59787	-24.154482
-27.306133	-71.84182	-17.924109
-33.404823	-61.320049	-12.821591
-41.029686	-57.650398	-5.765944
-42.336277	-65.023987	3.1518245
-36.940838	-77.494469	7.8139448
-31.570263	-83.339058	3.1875274
-31.511713	-78.389893	-10.002952
-36.999538	-69.406105	-26.88763
-43.069511	-62.445343	-40.396446
-43.603134	-57.70657	-44.784004
-39.562477	-54.269096	-39.727989
-36.112156	-51.456707	-30.260012
-33.434715	-49.272411	-24.937374
-27.953331	-48.219131	-28.566467
-18.857706	-46.041908	-35.35363
-9.3078613	-40.301514	-38.136726
-2.4032876	-32.727329	-37.893967
1.0329025	-25.575405	-36.596512
2.1742361	-18.401756	-32.033024
3.2568741	-11.520082	-24.133686
5.0759969	-7.6798873	-16.753361
6.961441	-8.8518391	-13.216944
8.7301636	-14.698792	-13.577815
10.183983	-23.4513	-16.278017
10.13845	-30.532192	-21.399284
7.3185482	-30.967878	-28.258461
2.6269372	-26.520584	-33.174057
-0.37754142	-23.447531	-33.287907
1.2412268	-23.951233	-29.695992
6.2684565	-25.82201	-25.773443
10.18876	-28.730101	-22.188812
11.318635	-34.5121	-15.816669
13.327428	-41.031712	-6.3889613
18.551065	-42.550335	2.3781266
24.800241	-36.460594	9.4060717
28.833302	-26.552631	16.744932
27.711008	-19.323744	24.298233
21.037132	-18.197206	28.592367
12.501026	-21.361959	26.499866
5.8964791	-23.67371	19.624619
2.3354268	-21.545376	13.582656
1.9735723	-17.835073	11.524032
5.0539403	-18.610218	12.359266
10.72823	-24.689009	14.364799
16.828876	-29.873299	15.882691
21.193888	-28.672606	15.840208
22.712269	-23.823708	15.120159
20.2929	-21.029945	14.605563
10.484221	-19.37752	14.560908
-9.0111198	-14.418167	15.022691
-30.461725	-5.7401204	13.735239
-41.287338	2.5371499	8.4924126
-40.452263	5.7154613	2.6949995
-37.112919	3.1333027	2.3738122
-37.503727	-0.60767394	7.8688192
-39.698765	-1.2236849	14.764016
-37.605946	-0.1062592	19.642967
-30.207851	-0.049028538	20.368015
-22.360409	-0.56480742	14.678437
-17.322483	-0.59365726	3.0614796
-15.292582	0.20716725	-8.3117542
-16.392944	3.0658917	-13.176693
-19.224539	8.9271822	-12.746151
-20.22135	16.056746	-12.013277
-19.044352	20.998766	-13.063944
-18.668037	23.067335	-13.868574
-18.410294	24.262993	-10.271172
-14.331974	24.707924	-1.3194294
-5.9205518	22.35853	9.784503
3.9408104	16.919252	19.904699
12.398704	11.524041	27.826427
18.095634	9.1715755	33.413471
22.197367	9.7292833	36.639206
25.75231	10.900329	37.287685
27.160295	10.508531	35.32288
25.885614	7.7291436	30.28614
24.924023	3.5706587	21.693338
27.236557	-0.36089253	11.116625
32.465813	-3.8007379	2.2762618
37.139996	-7.4224963	-2.0940785
37.546696	-10.278389	-3.404108
33.252262	-8.9582577	-4.9188848
27.173502	-1.5278441	-8.7985878
21.517542	8.9119978	-15.620382
15.57925	17.653303	-22.786846
7.7431936	22.289457	-26.091825
-2.1577435	22.428226	-23.936995
-11.851562	18.244329	-17.451366
-19.148167	11.201249	-9.205348
-24.865255	5.0687547	-3.7425394
-29.05541	2.4047205	-7.41712
-27.90217	1.6889656	-23.952726
-19.210239	0.88523883	-46.156078
-5.5347471	-0.50113147	-58.642071
8.765604	-4.9477949	-55.596321
19.877512	-15.74996	-45.549583
25.822741	-32.625156	-37.250065
27.23769	-50.027569	-30.646595
26.284361	-59.676746	-21.030287
24.204504	-59.907284	-7.3461714
20.393461	-56.852753	6.0863981
14.570044	-54.173088	15.086389
9.7668877	-49.318249	18.769753
9.5838156	-40.380714	18.214092
12.740112	-30.735956	15.782834
15.027939	-24.87332	13.806138
14.032987	-23.43714	12.55641
10.156496	-24.515406	10.403769
5.2314115	-26.997173	5.8836217
0.93354887	-30.775278	-1.1870124
-1.5177289	-35.03862	-8.8613577
-1.2803191	-37.655113	-11.984239
0.71855474	-38.930077	-6.2940798
2.379982	-43.430717	5.6846638
2.7497151	-51.886311	17.393694
1.928202	-56.994228	25.350214
-0.17017046	-52.793301	29.883625
-3.3582082	-43.075752	31.418354
-5.5055747	-36.015686	28.953209
-4.4389582	-33.594707	23.143007
-2.8352427	-32.44828	18.856153
-5.4902534	-31.397619	20.39336
-12.88708	-31.485231	25.838472
-20.09186	-33.40707	29.420969
-20.766926	-35.941193	27.06986
-13.265507	-35.153904	18.868059
-1.6567714	-29.36146	9.6398964
8.4558163	-21.760225	4.6668315
13.063697	-15.206689	4.2304559
9.9050465	-9.020854	5.207036
-0.88398153	-2.6700759	4.9295545
-14.853795	1.8716391	2.9377902
-23.371868	3.5960512	-1.1081158
-20.928761	4.6126776	-8.6481781
-11.568479	6.9701014	-17.891365
-1.7776183	10.248909	-22.499647
6.832356	13.11752	-17.943398
14.740935	15.684772	-5.8244753
20.879658	18.603127	8.1558084
23.288343	20.679983	18.005026
20.738365	19.518393	19.843731
13.603819	14.942752	12.094863
5.1936512	10.604385	-3.0070553
-0.36877641	10.282675	-16.685007
-2.5471172	14.073403	-19.560495
-2.7755511	18.73855	-12.38837
-0.89734352	20.362761	-3.6104465
2.3901265	17.826912	1.7967957
4.4873657	12.936982	3.9565163
2.6265509	6.7695818	4.2365694
-4.3563128	0.56552136	4.7961583
-12.483841	-2.9046984	7.0867109
-14.903938	-3.1627474	9.1888313
-10.477239	-1.7476646	8.0192738
-4.4421988	1.1807725	2.4747779
-1.3937593	6.4445796	-6.2305589
-0.50470281	13.922555	-14.21185
0.66364515	21.860113	-17.305765
0.29133397	28.423729	-15.776738
-4.472168	32.656338	-15.986136
-12.446417	33.607723	-24.819788
-22.389725	32.365601	-39.557198
-35.924789	32.555717	-49.933167
-50.450417	35.721077	-52.702957
-58.059002	39.481388	-52.943863
-55.644936	40.17923	-54.219578
-48.259026	36.169975	-55.813801
-43.450069	27.531128	-54.892864
-45.850121	13.819029	-48.909695
-53.879929	-3.0129445	-37.528088
-58.984089	-15.776808	-23.497301
-53.4226	-17.720818	-12.149578
-39.162525	-9.476264	-7.0716825
-23.583889	3.299468	-6.5561571
-11.306215	14.715659	-7.8997378
-3.5088015	20.715021	-12.792389
0.016819719	20.868	-23.774542
-0.25266987	16.934505	-38.69416
-4.8775425	10.579915	-52.042793
-15.940518	2.5709634	-57.979828
-34.164692	-7.3940597	-55.052711
-56.245186	-17.77306	-49.09597
-77.663498	-24.84827	-46.986237
-97.225693	-27.773888	-48.777458
-116.94124	-28.82877	-48.832523
-135.50151	-28.664513	-45.2113
-144.88103	-25.701942	-42.181213
-141.11667	-19.929501	-42.62653
-133.604	-14.85043	-44.825798
-132.75011	-14.27145	-43.901749
-137.94186	-17.683624	-35.125874
-143.88292	-20.852173	-20.909973
-147.89662	-20.579262	-9.7744265
-148.76903	-16.910366	-6.7473135
-142.16124	-12.667238	-9.4944754
-123.80316	-10.551101	-13.567219
-98.391151	-11.26107	-18.273272
-74.944885	-15.428449	-25.679304
-58.519249	-23.271545	-35.858753
-51.580502	-32.327629	-45.68803
-53.91024	-38.43853	-51.477726
-60.201885	-39.994194	-50.402832
-65.211838	-39.840813	-42.433556
-70.454185	-41.256218	-32.461765
-81.137413	-44.289967	-29.346832
-97.864014	-47.943214	-40.456928
-115.0962	-55.701603	-63.989281
-127.35086	-71.311363	-89.513161
-133.61813	-86.922836	-107.78992
-133.93489	-89.206612	-117.14381
-126.41351	-76.892479	-120.44205
-112.26231	-61.848297	-118.35759
-98.075562	-55.161804	-108.83567
-90.152908	-57.84618	-93.167198
-87.276802	-65.063408	-78.733612
-83.298729	-74.414032	-72.950974
-77.349068	-85.129692	-76.389931
-73.785446	-94.701797	-86.188461
-72.634346	-102.55338	-101.45548
-70.353546	-114.70593	-118.98888
-67.775543	-142.93834	-131.21913
-68.051041	-190.28506	-134.95737
-71.341095	-239.47609	-133.51836
-75.382927	-271.73038	-128.76855
-77.646889	-283.2605	-120.25704
-76.35788	-277.27097	-109.12038
-71.266891	-259.93106	-97.405602
-64.305595	-239.87137	-87.207878
-58.573536	-223.99487	-82.154381
-56.864918	-213.97295	-83.890091
-61.325634	-205.31256	-88.255966
-71.189209	-193.0311	-90.276978
-79.77018	-177.62424	-88.968361
-80.86998	-163.42317	-85.185165
-77.575951	-156.0336	-80.574768
-76.337654	-158.80092	-80.448936
-78.024513	-168.05334	-90.818832
-78.74762	-176.67299	-107.89255
-74.448441	-178.39355	-117.60465
-65.377655	-168.65923	-112.49331
-55.147182	-149.24736	-100.28736
-46.103481	-129.40118	-90.82029
-39.096188	-117.43847	-84.608849
-34.587791	-113.53134	-79.073112
-32.589577	-112.41805	-74.745522
-33.378929	-110.62582	-71.380974
-37.595135	-106.95864	-67.281372
-44.71978	-100.29289	-64.167519
-52.773945	-92.374138	-65.050079
-59.735802	-86.944435	-67.97506
-62.931122	-84.16851	-68.768227
-60.036499	-81.325539	-67.174957
-53.077003	-78.784073	-64.062294
-46.699387	-81.289192	-57.38483
-43.376926	-89.758575	-46.9659
-43.259602	-94.707062	-36.80286
-44.632812	-87.460632	-30.843494
-45.222912	-73.634933	-31.233503
-45.562134	-64.843033	-38.390121
-48.468666	-62.621262	-49.068348
-54.731655	-60.100933	-56.639973
-61.515961	-54.265156	-57.308868
-64.657539	-46.92812	-55.2323
-61.83971	-39.95277	-59.589722
-54.305649	-34.85482	-74.135971
-46.439495	-32.269917	-90.799088
-41.46286	-31.121599	-97.972801
-37.816246	-30.223457	-93.226997
-32.830521	-29.810375	-86.316666
-27.43026	-30.827959	-88.838753
-23.752291	-35.140972	-102.014
-20.656693	-44.617474	-115.67847
-16.949724	-55.26685	-117.9899
-14.403646	-58.76865	-107.92966
-13.673265	-53.952717	-95.863907
-13.881012	-48.56057	-89.096626
-15.945694	-49.527222	-85.765556
-21.199072	-57.690323	-83.20002
-28.292494	-69.257805	-80.389397
-33.513165	-78.851479	-75.657639
-34.401539	-81.242851	-69.210289
-32.721012	-75.689575	-62.797314
-31.872396	-66.183754	-56.903511
-31.907139	-54.698536	-50.391075
-30.538052	-41.497478	-41.68586
-27.125656	-28.859661	-31.01676
-22.275263	-20.190931	-20.877914
-17.743479	-17.045889	-13.010443
-17.319792	-17.840559	-6.9768338
-23.804409	-20.0618	-2.1877494
-35.231941	-22.941092	1.8187395
-47.493374	-27.283428	4.9587092
-58.31464	-32.759418	6.492209
-65.4468	-37.364456	7.4336872
-67.942055	-39.747913	8.7776041
-68.958939	-38.415665	8.45401
-70.130249	-32.370918	4.5962234
-67.31633	-24.262257	-0.0473774
-57.32589	-18.053877	-1.6183939
-44.348854	-15.345291	-0.74619037
-34.436146	-15.006777	0.79638427
-28.379707	-14.147275	3.572499
-23.715029	-10.058019	7.6221991
-18.999224	-2.5164738	11.602632
-15.190336	4.5424504	14.661922
-14.445696	4.0953875	15.992026
-15.664041	-8.1875896	15.71111
-13.969293	-26.930025	15.156464
-8.1298561	-40.127964	14.286084
-2.7859194	-41.64365	13.244883
-1.4818656	-34.936295	14.119768
-3.5210712	-27.440714	17.784248
-6.9000478	-25.026041	21.678827
-9.4061403	-29.909058	22.666477
-9.443491	-40.755787	20.525747
-7.9127035	-52.403149	17.862753
-7.0578737	-58.100296	17.203959
-8.5373554	-55.099964	18.17778
-12.897	-46.932819	19.075697
-20.210213	-38.215221	20.07934
-30.323984	-30.709766	21.162048
-42.012058	-25.073198	19.886854
-53.579998	-20.834799	14.695014
-64.780144	-16.484213	7.2764034
-74.438576	-12.61505	1.1369426
-78.524719	-10.416563	-2.0555279
-76.181725	-7.8280859	-3.8861611
-69.957169	-2.6452348	-5.1026235
-60.959511	2.7106311	-4.011446
-51.767048	3.5232253	-0.71688354
-48.781693	-1.2504783	1.4960294
-54.839729	-7.5648584	1.0796998
-64.336052	-11.738498	0.19876349
-69.571243	-14.385511	0.87077683
-66.852982	-17.771782	3.0513496
-56.306355	-22.485207	5.7065926
-40.702301	-26.248234	7.5212507
-25.295383	-26.556032	7.1582026
-15.900442	-24.797647	4.8134456
-14.260227	-24.000525	3.2393022
-16.129215	-24.983456	4.2913322
-15.832046	-26.718828	6.116539
-11.742352	-26.857569	6.3594136
-6.0182805	-23.18553	5.0996776
-0.59640032	-17.144812	3.5004022
4.5941639	-13.016458	2.0441172
9.1040459	-11.945714	1.2383417
9.6020689	-10.693725	2.176651
3.0556097	-7.0245881	5.0226026
-6.6283016	-2.8717201	7.9747849
-10.536819	-1.667292	9.7553072
-6.3474607	-3.3017597	11.3224
-0.55625403	-4.4881449	13.724177
1.0708622	-3.8653386	16.303892
-0.92882538	-2.420737	17.763458
-0.97409296	-1.0503069	17.752083
5.3246117	0.16289526	16.555027
15.501863	1.484633	15.658447
24.688799	2.3278518	17.345713
31.104805	2.3562663	21.945976
34.359371	3.2107038	28.080868
34.011379	5.3514748	34.333385
30.51306	6.2273817	39.914078
24.873844	4.6206007	43.720367
17.779469	2.409416	43.466946
10.637521	1.6559813	38.074207
7.1515937	2.4290428	29.973322
10.065356	3.6031027	23.343294
17.005066	4.2023959	20.230848
23.754698	4.253521	19.828398
28.459459	5.7759728	21.420048
30.680367	10.420523	24.436232
30.125673	14.986976	26.35828
27.820938	11.821363	25.707851
25.578619	-2.6836913	24.439758
24.077137	-20.903492	24.289003
23.929617	-30.10391	25.000107
26.077705	-26.228521	26.109123
30.201929	-16.536839	26.927294
34.398502	-9.0872946	25.205605
36.529877	-7.1370888	18.90851
34.801422	-9.9602661	8.9725704
28.541939	-13.54733	-2.156054
19.627434	-13.766502	-12.570339
10.963266	-9.9395037	-20.304882
4.1838827	-4.9658618	-23.652128
0.72440445	-2.4321268	-21.500738
2.1231506	-3.7852674	-14.154252
6.8669643	-7.1294413	-3.9372969
9.7832117	-9.7459316	6.4216905
6.8801923	-11.379054	14.754715
-1.1159726	-12.332451	20.720621
-11.824245	-12.61871	25.767818
-24.760227	-13.208049	29.850698
-38.126972	-14.25343	31.7862
-47.302818	-14.714903	32.058289
-48.519684	-13.610952	31.498903
-42.289028	-9.7436476	29.069033
-34.545944	-2.8082902	22.958677
-32.665112	4.8352804	13.7759
-38.422859	9.8309755	6.1522903
-46.824055	10.806768	4.5654035
-51.842823	9.0997677	7.7597885
-51.135399	6.41363	9.8813238
-48.085396	1.631741	6.1003227
-48.770107	-8.5979519	-3.4868193
-55.094913	-24.08075	-14.505724
-63.036125	-37.932396	-22.840683
-66.503822	-42.609528	-27.756392
-61.704662	-38.56559	-29.602701
-50.224831	-35.079834	-26.740797
-37.520069	-40.737251	-19.079391
-28.036087	-53.466167	-12.980426
-21.711405	-62.962242	-13.817179
-15.845924	-61.787445	-17.768175
-10.703973	-51.12616	-18.451105
-9.4295282	-39.0364	-14.184617
-12.228561	-32.98148	-5.2791696
-14.966381	-34.061413	6.9648447
-14.321193	-38.756603	18.023193
-11.777811	-43.372704	23.818708
-10.537705	-47.92635	25.428551
-11.623106	-52.948841	26.045277
-15.12221	-55.781788	25.037148
-22.069183	-54.731678	16.81768
-31.531256	-51.004902	-4.6496167
-37.556915	-45.942924	-37.369232
-34.563648	-39.923107	-68.043106
-24.94264	-32.935471	-83.792213
-16.506495	-24.928328	-84.435585
-12.642957	-16.917595	-76.959145
-10.333977	-11.170161	-65.804749
-7.0583925	-9.1210489	-53.022434
-3.0312915	-10.48823	-40.969997
1.741691	-14.139398	-32.025223
7.4428892	-18.11606	-27.581957
12.763716	-20.218664	-27.822273
14.578364	-20.186165	-30.276636
10.932044	-19.576185	-30.512571
5.0778127	-18.663342	-27.298702
2.3507662	-15.168022	-23.470598
4.334271	-7.2543912	-21.570436
8.6577282	3.2043638	-21.129168
10.884934	12.017107	-19.142656
6.7659235	16.589317	-13.195809
-5.7330089	17.080288	-4.48875
-24.465317	15.569625	3.4674537
-40.278542	15.439762	7.311409
-42.733555	18.231075	5.8929753
-31.3885	21.701172	1.1777461
-16.472427	23.576811	-4.7134423
-8.0124807	24.387094	-10.668469
-7.9198508	25.636915	-15.532317
-10.981622	26.53553	-19.042591
-10.917531	24.508772	-22.044556
-5.9023046	21.099367	-24.792461
1.3838844	21.837837	-25.566277
7.3783526	28.099726	-23.45838
9.3799038	36.275299	-20.955936
6.4504633	42.547447	-22.633335
1.5152221	44.419353	-32.384323
-0.88488561	40.428909	-47.108723
-0.29592445	30.836617	-56.588146
0.61250728	19.8839	-53.695942
1.6080272	13.217526	-40.503559
4.9936371	11.795255	-24.030764
11.090499	13.005393	-9.7874489
16.962227	16.551023	-1.0952607
20.011322	23.429487	0.98132259
20.54368	31.503874	-0.53424197
19.970898	37.154179	-1.1784056
17.452917	37.891209	0.81280416
10.809511	32.676304	4.4861412
1.5727369	24.567312	7.4108887
-4.6127214	18.732344	8.0213413
-4.5845985	15.646449	6.6929402
-1.9853712	11.697694	3.9600565
-2.8771868	4.4781671	0.99262482
-7.278079	-3.4752762	-0.30672386
-9.2564764	-6.0567007	0.50059086
-5.8544774	-0.3389464	3.0375035
0.39818016	10.437143	7.7053671
5.4036441	21.056679	13.783946
7.0395584	28.519741	18.058088
7.5681124	32.487808	17.784416
10.099902	33.999447	13.783112
14.428518	33.886692	10.330793
19.350441	32.35392	10.79396
24.958916	29.82579	13.347192
